Star Number,RA,Dec,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra_x,ra_error,dec_x,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,astrometric_n_good_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,pseudocolour,pseudocolour_error,visibility_periods_used,ruwe,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_mag,phot_bp_rp_excess_factor,bp_rp,dr2_radial_velocity,dr2_radial_velocity_error,dr2_rv_nb_transits,dr2_rv_template_teff,dr2_rv_template_logg,panstarrs1,sdssdr13,skymapper2,urat1,phot_g_mean_mag_error,phot_bp_mean_mag_error,phot_rp_mean_mag_error,phot_g_mean_mag_corrected,phot_g_mean_mag_error_corrected,phot_g_mean_flux_corrected,phot_bp_rp_excess_factor_corrected,ra_epoch2000_error,dec_epoch2000_error,ra_dec_epoch2000_corr,angDist
9253,330.621151,0.388579,330.62119107343,0.38853970483,0.0037168,0.0010679,33.33,2680643673897600768,330.62119107343,2.2289,0.38853970483,3.1603,,,,,,,,,105,2.1572,132.91,3.169,1.534,3,,,8,,false,99.8599,1.0914,20.688889,61.4249,8.70371,20.867682,154.613,19.274784,2.163,1.592897,,,0,,,,,16118367,,0.012182,0.153871,0.129851,20.688889,0.012182,99.8599,0.882,2.2289,3.1603,0.8261,0.202047
9266,309.596618,-42.031827,309.59615993365,-42.03146097735,0.0401124,0.0200691,51.86,6678069074584285440,309.59667278732,0.9879,-42.03188860995,0.8109,7.6756,1.6961,4.5253,128.857,85.711,2.124,-96.217,1.857,175,0.5754,206.58,0.0,0.0,95,1.0275,0.2652,10,1.029,false,88.7666,0.880146,20.816742,33.6507,6.54612,21.521059,155.735,19.266928,2.134,2.254131,,,0,,,,,,,0.011112,0.211229,0.060659,20.803447,0.010986,89.8603,0.763,33.8965,29.3735,0.5885,1.79905
9320,55.873435,-45.345571,55.87302558362,-45.34576752016,0.0112996,0.0074187,148.31,4835858503548398848,55.87353000403,0.3876,-45.34554493739,0.3989,4.8835,0.4323,11.2966,94.186,79.767,0.545,50.081,0.656,342,2.106,447.02,2.157,3.518,95,1.0209,0.1061,24,1.081,false,169.721,0.762594,20.113031,41.9891,7.94898,21.2807,290.131,18.591408,1.957,2.689293,,,0,,,,,504562064,,0.005603,0.20556,0.031936,20.092157,0.005522,173.015,0.522,8.6649,10.3748,-0.3612,1.254432
9338,359.790788,-38.225124,359.79034464208,-38.22489514714,0.008457,0.008419,179.86,2307557186496165120,359.79085684933,0.4896,-38.22517500612,0.4421,9.9104,0.5581,17.7566,110.281,90.536,0.515,-62.968,0.533,234,2.3841,311.76,1.599,1.54,95,1.1985,0.1376,19,1.112,false,176.342,1.17825,20.071474,38.467,6.97249,21.37582,299.012,18.558672,1.914,2.817148,,,0,,,,,1949384,,0.00776,0.196819,0.039094,20.048554,0.007619,180.105,0.46,8.419,8.457,-0.0,1.500314
9341,23.680312,-1.7065869999999999,23.68040100015,-1.70660610208,0.0021214,0.001267,49.04,2484807634944243456,23.68040100015,1.8044,-1.70660610208,1.688,,,,,,,,,123,3.7714,185.04,5.4,3.728,3,,,11,,false,84.9322,0.976165,20.864687,26.1393,9.08267,21.79531,139.407,19.387184,1.949,2.408125,,,0,,,,,,,0.012779,0.377273,0.094994,20.864687,0.012779,84.9322,0.556,1.8044,1.688,0.4705,0.327558
9423,32.07293,-7.612531,32.07289544436,-7.61252611594,0.0315637,0.0195329,55.04,2487213568250446720,32.07298043671,0.995,-7.61255006785,0.9422,4.2637,1.3842,3.0802,19.706,18.955,1.764,-5.389,1.495,227,3.0983,313.01,4.441,3.389,95,1.4605,0.2633,11,1.149,false,102.896,0.84501,20.65637,23.6735,5.89922,21.902887,171.007,19.16536,1.892,2.737528,,,0,,,98860320728915390,1237679338956915285,15052145,,0.009332,0.27057,0.081148,20.634709,0.009164,104.969,0.45,28.1849,24.1539,0.4241,0.124551
9431,322.98861,-0.439426,322.9886507109,-0.43932645767,0.0157061,0.0114548,74.81,2686922198828582016,322.98859654788,0.6713,-0.43947442194,0.6574,7.5916,0.7971,9.5242,35.452,-12.186,0.949,-33.292,0.704,308,1.1914,367.82,1.95,1.771,95,0.8284,0.1498,16,1.048,false,143.321,0.810284,20.296593,25.4767,5.43398,21.823183,235.734,18.81684,1.823,3.006344,,,0,,,107473229886243192,1237663542606038627,4997060,,0.006728,0.231596,0.041821,20.271002,0.006598,146.739,0.341,15.4516,11.796,0.1602,0.387162
9480,21.500117,-5.724044999999999,21.49991504824,-5.72405919766,0.0244405,0.015724,78.83,2479078006837574016,21.5001497812,1.3023,-5.72409162729,0.85,7.3482,1.3953,5.2666,53.056,52.552,1.524,-7.297,0.989,192,1.1471,275.84,4.116,3.455,95,1.1713,0.2993,14,1.058,false,91.9125,1.08963,20.77893,38.3109,9.39428,21.380238,152.472,19.28992,2.076,2.090317,,,0,,,101130215001011477,1237679253055210339,,,0.013163,0.26625,0.04785,20.768544,0.013043,92.796,0.728,24.1702,16.1364,0.1706,0.725205
9496,4.191363,-51.431836999999994,4.19129269339,-51.43191355934,0.0043774,0.0031429,150.94,4972848585694717696,4.19145045886,0.1725,-51.43183483416,0.1968,10.238,0.2894,35.3822,28.346,22.131,0.217,17.713,0.257,685,3.1749,977.0,1.609,6.266,95,1.0415,0.0543,31,1.087,false,,,,,,,501.246,17.997768,,,,,0,,,,,503767172,,,,0.014463,,,,,3.4739,4.1196,-0.2754,0.317589
9543,359.04182,-47.73536,359.04159783737,-47.73531449968,0.0063429,0.0047591,170.63,6524285812047057280,359.04192657279,0.2124,-47.73538671159,0.2778,12.9907,0.4383,29.6383,52.332,49.746,0.294,-16.248,0.389,584,1.4845,755.08,1.447,4.2,95,1.0252,0.0666,23,1.043,false,245.764,0.655394,19.711071,49.7472,8.4466,21.09662,437.117,18.146402,1.981,2.950218,,,0,,,,,490390936,,0.003997,0.184369,0.017924,19.686173,0.00395,251.465,0.507,4.8078,6.3061,-0.0931,0.562288
9550,17.849550999999998,0.457582,17.84930284422,0.45757579633,0.0477857,0.0448596,53.47,2534899318827840000,17.84960396693,2.6186,0.45752777212,1.2834,10.3504,2.1873,4.732,68.607,67.75,2.892,-10.805,2.902,129,4.0885,203.48,5.364,3.204,95,-0.1048,0.4079,10,1.269,false,83.522,1.31195,20.882864,25.1379,10.8361,21.83772,145.906,19.337715,2.048,2.500006,,,0,,,108540178494599516,1237663784742093260,16814134,,0.017276,0.468035,0.078351,20.865209,0.017004,84.8913,0.641,46.7701,45.9175,0.0604,0.893611
9586,53.402156999999995,-56.568869,53.40207226089,-56.5689455646,0.0030886,0.0029623,97.81,4730531199482184064,53.40225680601,0.1527,-56.56884518908,0.1494,14.8357,0.1589,93.3781,32.146,22.876,0.192,22.585,0.184,340,0.0315,443.17,0.816,2.901,95,1.0988,0.044,29,1.0,false,560.355,1.01747,18.81621,45.7053,6.5368,21.188627,977.123,17.273022,1.825,3.915606,,,0,,,,,502287650,,0.003388,0.155308,0.007811,18.790619,0.003361,573.719,0.216,3.0863,2.9647,-0.0112,0.322832
9600,18.474028,-46.107987,18.47402083999,-46.10799527882,0.003199,0.0022333,160.57,4934890798601794432,18.47409891224,0.1297,-46.10801996706,0.1638,11.9422,0.2142,55.7656,13.386,12.179,0.147,-5.555,0.196,601,-0.0768,770.29,0.981,3.931,95,1.0472,0.0411,31,0.997,false,423.096,0.77523,19.12127,43.8914,4.39562,21.232594,699.428,17.636038,1.757,3.596556,,,0,,,,,,,0.003398,0.10877,0.009896,19.095679,0.003372,433.187,0.19,2.3597,3.1069,-0.2245,0.034751
9636,87.47665599999999,-46.086321999999996,87.47649626254,-46.08634509476,0.0079949,0.0069017,81.03,4801240384242015744,87.47671050564,0.3576,-46.08629692484,0.3489,9.034,0.3508,25.7557,35.146,33.434,0.491,10.838,0.425,346,1.0633,419.29,1.197,1.186,95,1.0389,0.1117,27,1.04,false,177.261,0.823523,20.065836,24.8197,6.98156,21.851551,292.509,18.582548,1.79,3.269003,,,0,,,,,501429729,,0.005748,0.305421,0.03557,20.040245,0.005645,181.488,0.27,7.9701,6.9303,0.0454,0.407416
9645,347.099261,-49.805264,347.09925713771,-49.80531687465,0.0042318,0.0018223,14.49,6502994761510643072,347.09925713771,2.0578,-49.80531687465,4.1224,,,,,,,,,52,2.9189,80.4,6.207,2.978,3,,,6,,false,,,,,,,95.8889,19.793476,,,,,0,,,,,490155985,,,,0.079032,,,,,2.0578,4.1224,0.4167,0.19056
9652,24.863979999999998,-2.8153,24.86317075346,-2.81533676313,0.0243295,0.0156475,49.81,2481445530250089600,24.86404977166,0.9339,-2.81532049141,0.871,12.2759,1.1829,10.3774,197.574,197.54,1.308,3.661,1.197,325,10.513,701.06,5.35,18.07,95,1.3445,0.2144,18,1.443,false,124.707,0.907646,20.44764,33.9933,6.085,21.510057,266.49,18.683695,2.41,2.826363,,,0,,,104620248638262008,1237678879957778982,14074639,,0.008369,0.194373,0.029931,20.424578,0.008212,127.384,0.954,21.1518,19.7323,0.4099,2.91278
9722,37.729411,-4.865593,37.7297159592,-4.86543869016,0.0326979,0.0225736,25.95,2489128573907582336,37.7294187049,1.5547,-4.8656433644,1.0967,8.3593,1.9737,4.2354,81.005,-66.641,1.573,-46.052,1.936,105,1.7322,127.88,3.809,2.855,95,0.7408,0.3985,10,1.122,false,84.6978,1.08076,20.867685,76.233,25.5188,20.633184,157.322,19.255922,2.758,1.377262,,,0,,,102160377295041720,1237679322325648227,,,0.014126,0.363458,0.071196,20.868063,0.01413,84.6684,1.502,24.8339,31.0162,0.2859,1.226869
9744,12.051674,-44.469882999999996,12.05142874144,-44.46998509467,0.0074861,0.0047704,148.61,4985556152676377344,12.05178201927,0.2652,-44.46989232474,0.2812,10.721,0.4776,22.4481,60.442,56.724,0.352,20.873,0.43,715,3.3893,966.28,2.06,4.745,95,1.0453,0.0783,27,1.091,false,185.233,0.520373,20.018068,27.8973,2.51181,21.724634,319.728,18.485943,1.877,3.238691,,,0,,,,,504018674,,0.00411,0.097797,0.016565,19.992477,0.004058,189.651,0.361,5.6381,6.8564,-0.3829,0.729439
9769,306.642567,-55.121705,306.64258072847,-55.12181290816,0.0155908,0.0089763,46.79,6469371661573860096,306.64258759316,0.5593,-55.12173381398,0.513,12.0497,0.6802,17.7147,17.818,0.883,0.805,17.796,0.784,241,1.5689,302.87,2.324,2.323,95,0.9971,0.1575,17,1.072,false,153.216,0.91353,20.224108,42.2913,11.1112,21.272915,279.639,18.631401,2.101,2.641514,,,0,,,,,481940385,,0.007036,0.285269,0.03274,20.204028,0.006927,156.076,0.674,12.9194,12.5194,0.5013,0.389496
9784,0.028922999999999997,-49.449197999999996,0.0289887273,-49.44923322689,0.0041955,0.0025004,0.18,4977621458295539200,0.0289887273,2.5004,-49.44923322689,4.1955,,,,,,,,,96,2.683,131.35,4.379,1.022,3,,,7,,false,63.4375,1.17455,21.181503,9.15821,1.38825,22.934015,107.659,19.667767,1.841,3.266249,,,0,,,,,503802297,,0.02029,0.164605,0.202385,21.181503,0.02029,63.4375,0.321,2.5004,4.1955,0.0033,0.199365
9792,330.654449,-48.957488999999995,330.65425833834,-48.95743816108,0.0152903,0.0093561,22.15,6560007841024912256,330.65452554064,0.5338,-48.95750948856,0.6098,8.3848,0.8708,9.6287,42.614,39.476,0.653,-16.049,0.896,500,19.1369,1540.78,5.347,22.63,95,1.1529,0.1466,24,1.666,false,136.824,1.09153,20.346964,37.9749,5.69917,21.389801,283.761,18.615513,2.351,2.774288,,,0,,,,,489743915,,0.009089,0.162968,0.01826,20.324716,0.008922,139.656,0.904,10.408,14.5946,0.3362,0.486435
9805,335.53261,-61.802397,335.53280726263,-61.80230872599,0.0242641,0.0137448,140.72,6406014399967058816,335.53267245523,0.802,-61.80243836327,1.0285,4.8281,1.5941,3.0288,32.499,-14.332,1.17,-29.168,1.296,334,5.5123,503.48,4.784,4.005,95,0.8509,0.2457,17,1.222,false,87.4747,0.723802,20.83266,37.8043,6.15854,21.39469,149.974,19.307854,2.147,2.086836,,,0,,,,,486657507,,0.009397,0.176895,0.059871,20.822335,0.009316,88.3105,0.8,18.6856,20.7006,-0.5066,0.462152
9812,31.218977,-48.630812,31.21933224713,-48.63067045634,0.0123144,0.0079228,168.12,4941159939025538432,31.21903756815,0.4239,-48.63084919981,0.5432,7.2953,0.5974,12.2118,59.478,-43.82,0.508,-40.217,0.764,348,2.4288,450.52,2.557,4.192,95,1.2472,0.1459,28,1.093,false,131.772,0.637428,20.387812,35.5308,5.40595,21.462029,219.794,18.892857,1.938,2.569172,,,0,,,,,504088893,,0.005931,0.165216,0.033741,20.36896,0.005851,134.08,0.521,8.1571,12.1605,-0.1805,0.986946
9847,320.289937,-49.232217,320.28986731554,-49.23170420136,0.0094842,0.0073371,37.97,6479027370824159744,320.28997275367,0.4783,-49.2322980829,0.4264,11.4209,0.6458,17.6858,134.518,15.492,0.512,-133.623,0.539,345,3.7248,509.91,2.548,4.936,95,0.9955,0.1282,22,1.145,false,174.434,0.746629,20.083288,30.328,6.28243,21.63393,308.195,18.525833,1.941,3.108097,,,0,,,,,487854686,,0.005403,0.224927,0.025798,20.057697,0.00531,178.595,0.444,8.2159,8.7339,0.2441,1.853329
9849,331.877345,-55.082359,331.8774343992,-55.08246132144,0.0160298,0.0122685,71.88,6508912612263793280,331.87738446419,0.5469,-55.08238050634,0.5146,10.837,0.7765,13.9555,19.287,-6.431,0.982,18.183,0.779,322,2.8971,424.04,2.412,2.537,95,0.9623,0.1587,20,1.116,false,115.047,0.667679,20.535183,37.3133,7.04178,21.408882,201.104,18.989344,2.072,2.419539,,,0,,,,,488857313,,0.006877,0.204919,0.03869,20.518942,0.006792,116.78,0.678,15.7055,12.6811,0.158,0.411854
9867,348.720508,-51.765777,348.72053324899,-51.76580147872,0.0021817,0.0010797,11.58,6502140617070965504,348.72053324899,1.1447,-51.76580147872,2.1482,,,,,,,,,183,4.2333,269.54,5.182,2.852,3,,,9,,false,73.9608,1.11175,21.014864,24.2094,5.43495,21.87858,107.297,19.671429,1.778,2.207151,,,0,,,,,,,0.016551,0.243761,0.08962,21.014864,0.016551,73.9608,0.414,1.1447,2.1482,0.2873,0.104548
9876,38.005973,-6.204223,38.00590272978,-6.20422124046,0.025868,0.0188452,103.81,5178568684423390976,38.00603279773,1.2871,-6.2042604757,0.8717,8.7224,1.1437,7.6266,30.404,29.094,1.558,-8.828,1.214,137,2.7238,190.96,2.856,2.374,95,1.4489,0.2663,11,1.17,false,139.267,1.77549,20.327744,22.7954,7.26069,21.943924,250.213,18.752121,1.96,3.191803,,,0,,,100550380059875344,1237679439352693336,15400509,,0.014113,0.345835,0.060044,20.302153,0.013797,142.589,0.451,25.5199,19.314,-0.1477,0.251571
9890,63.950181,-54.161106,63.94992390705,-54.16114423078,0.0099019,0.0071438,174.46,4779265987230974848,63.95028510351,0.4029,-54.16108343135,0.4963,9.6673,0.4758,20.3165,49.511,47.584,0.454,13.68,0.607,275,4.5236,445.31,2.637,5.488,95,1.081,0.1149,24,1.2,false,207.267,0.936139,19.896042,34.822,8.42218,21.483908,357.539,18.364588,1.893,3.11932,,,0,,,,,502215221,,0.005625,0.262615,0.022824,19.870451,0.005526,212.21,0.394,7.1745,9.8797,-0.0638,0.559112
9894,5.75672,-60.403203,5.75714280233,-60.40277544008,0.0160553,0.0150806,162.48,4905323139930436864,5.75678485144,0.6905,-60.40323786752,0.7823,8.4605,0.9767,8.6627,111.391,-39.778,0.935,-104.046,1.004,281,-0.5895,339.0,1.755,0.6007,95,1.1886,0.2406,21,0.974,false,87.9002,0.816295,20.827393,38.5318,7.11053,21.373993,153.869,19.280014,2.189,2.093979,,,0,,,,,,,0.010453,0.200378,0.047096,20.816942,0.010359,88.7504,0.841,15.1715,15.9694,-0.036,1.712986
9896,32.513596,-6.767467,32.51359575346,-6.7674634459,0.0276836,0.0195922,50.08,2487552458348916096,32.51363812496,1.0226,-6.76747313292,0.8485,8.571,1.0376,8.2602,9.715,9.467,1.569,-2.18,1.448,155,2.7514,213.69,3.448,2.392,95,1.55,0.2521,12,1.161,false,119.788,0.982711,20.491333,27.0399,10.8749,21.758528,229.749,18.84476,2.144,2.913767,,,0,,,99870325135999408,1237679340030853998,15063605,,0.009324,0.436671,0.044548,20.466959,0.009135,122.508,0.676,24.6757,23.2669,0.3279,0.012825
9918,28.384674,-52.504217999999995,28.38476889952,-52.5042480993,0.0069651,0.0025446,58.28,4913074628186662272,28.38476889952,6.0739,-52.5042480993,4.2538,,,,,,,,,58,1.6837,71.48,5.874,1.939,3,,,6,,false,70.4357,1.41148,21.067884,49.6275,18.7489,21.099236,140.596,19.377964,2.701,1.721272,,,0,,,,,,,0.021931,0.410191,0.203946,21.067884,0.021931,70.4357,1.403,6.0739,4.2538,0.7276,0.234493
9922,44.775596,-49.548325999999996,44.77530370393,-49.548600976,0.0219696,0.0132785,145.41,4748816872421559296,44.77572922442,0.7689,-49.54828855813,0.813,5.2682,0.8104,6.5007,93.808,62.118,1.051,70.294,1.241,204,2.0281,245.05,2.291,1.289,95,1.3456,0.24,17,1.102,false,93.5938,0.760705,20.759249,51.3659,9.65202,21.061855,153.796,19.280533,2.192,1.781323,,,0,,,,,504305706,,0.009245,0.204037,0.07035,20.75407,0.009205,94.0414,0.887,16.5847,19.5942,-0.4406,1.202509
9928,74.015273,-53.73093,74.01532888879,-53.73104737194,0.0183127,0.013209,164.7,4782900044960290176,74.01532995836,0.6705,-53.73089135844,0.8673,5.1371,0.7807,6.5803,35.103,0.142,0.85,35.103,1.108,232,4.4765,421.72,3.827,4.049,95,1.15,0.2468,20,1.216,false,100.548,0.81521,20.681435,40.0962,5.52531,21.330784,182.56,19.094381,2.214,2.236403,,,0,,,,,501140622,,0.009224,0.149642,0.048786,20.668456,0.009124,101.757,0.846,13.6266,18.0042,-0.1669,0.438983
9933,358.489042,-54.488944,358.48902462715,-54.48898147634,0.0143789,0.010288,148.53,6497234454452373888,358.48912248812,0.5181,-54.48896459075,0.608,5.49,0.8667,6.3344,13.342,12.79,0.722,3.799,0.836,392,2.8678,504.15,3.004,3.587,95,1.4568,0.1628,21,1.104,false,103.849,0.633195,20.64636,22.9223,4.35828,21.937899,167.617,19.187101,1.835,2.750797,,,0,,,,,489703470,,0.007171,0.206453,0.046882,20.624486,0.007049,105.962,0.391,11.5477,13.3883,-0.2906,0.13972
9943,34.143831999999996,-8.920881999999999,34.14387633264,-8.92092815143,0.0014901,0.0010833,55.12,2486049219796771072,34.14387633264,1.3705,-8.92092815143,1.2313,,,,,,,,,141,3.8842,209.75,5.238,3.604,3,,,10,,false,71.1702,1.62185,21.056622,55.2522,23.7778,20.982668,134.532,19.425833,2.667,1.556835,,,0,,,97290341438605334,1237670956255544017,15020778,,0.024895,0.467255,0.123824,21.056622,0.024895,71.1702,1.39,1.3705,1.2313,0.2911,0.229048
9947,30.625812,-39.983723999999995,30.62580438948,-39.98375868536,0.0074795,0.0052899,157.54,4958250056278546688,30.62589374986,0.3012,-39.9837336,0.3765,9.765,0.5076,19.2382,16.407,15.406,0.355,5.644,0.455,541,3.2206,737.15,2.317,4.438,95,0.9824,0.0882,31,1.099,false,168.273,0.636429,20.122334,37.4851,9.29381,21.403896,298.395,18.560919,1.996,2.842978,,,0,,,,,10447997,,0.004945,0.269205,0.022514,20.099017,0.004873,171.925,0.538,5.6625,7.2015,-0.2421,0.12662
9954,323.55793,-53.200314999999996,323.55775369792,-53.20028406863,0.0091453,0.0076696,138.43,6465069822330037248,323.55800094237,0.3867,-53.20036402198,0.4152,8.5944,0.6007,14.3083,37.869,33.323,0.523,-17.989,0.527,307,3.3245,443.73,2.335,4.387,95,0.9232,0.1181,21,1.137,false,170.354,0.766592,20.108988,29.5543,3.6734,21.66199,297.345,18.564745,1.919,3.097244,,,0,,,,,,,0.005609,0.134978,0.025808,20.083397,0.00551,174.417,0.424,8.3516,8.5271,-0.173,0.396162
9958,11.593612,-4.307475,11.59370109013,-4.30751176817,0.0104748,0.0060464,46.54,2528813040929918720,11.59364140605,0.4266,-4.30752151415,0.249,14.4818,0.5184,27.9376,13.569,-13.391,0.547,-2.193,0.527,442,3.1289,629.71,1.384,3.514,95,1.0934,0.0568,16,1.107,false,282.439,0.811411,19.560055,33.1272,5.15539,21.538082,513.212,17.972153,1.934,3.565929,,,0,,,102830115935941420,1237679079131054254,13430761,,0.004162,0.16899,0.020447,19.534464,0.004108,289.175,0.372,8.6665,8.4364,0.4996,0.346128
9968,14.816426,-46.048342999999996,14.81594226795,-46.04848875767,0.0052226,0.0035031,145.11,4981440921171488000,14.81658651108,0.2034,-46.04833698964,0.2347,13.0934,0.3508,37.3258,106.243,100.606,0.259,34.148,0.297,627,4.9755,980.96,1.881,7.216,95,1.0505,0.0622,29,1.144,false,270.912,0.713874,19.605295,37.2982,4.81382,21.409323,502.309,17.995466,1.992,3.413857,,,0,,,,,503985099,,0.003972,0.140156,0.01193,19.579704,0.003924,277.374,0.451,4.145,4.7293,-0.3591,1.317634
9985,313.676013,-55.837959999999995,313.67605116683,-55.83790120619,0.0304164,0.0153716,113.17,6457965740264177024,313.67603179517,1.2264,-55.83801230418,0.8772,6.4974,1.8084,3.5928,25.117,-2.448,1.811,-24.997,1.159,240,1.93,348.9,4.014,3.747,95,1.1127,0.2557,15,1.089,false,99.7564,0.733114,20.690014,34.182,5.95218,21.50405,186.325,19.072216,2.21,2.431833,,,0,,,,,,,0.008441,0.189082,0.064459,20.673556,0.008328,101.28,0.814,28.6095,18.5187,-0.4703,0.225282
9995,68.411913,-57.884955999999995,68.41199188335,-57.88497884469,0.0177676,0.0111331,136.74,4775010327476462592,68.41196926124,0.6418,-57.88493817759,0.6555,6.2192,0.6683,9.3057,9.542,-2.706,0.915,9.15,0.943,221,-0.0797,260.52,2.17,1.321,95,1.1292,0.1832,21,0.995,false,102.132,0.79134,20.664463,53.6101,15.8636,21.015425,194.436,19.025953,2.429,1.989471,,,0,,,,,500887729,,0.008852,0.321288,0.075175,20.655831,0.008789,102.947,1.095,14.6286,15.0212,-0.4355,0.171917
10001,18.085110999999998,0.23260699999999998,18.08513349244,0.23254264304,0.0052032,0.0020744,83.05,2534841839278923392,18.08513349244,5.171,0.23254264304,2.1532,,,,,,,,,65,2.0515,84.56,7.982,3.136,3,,,7,,false,73.4379,1.94698,21.022566,30.8329,5.56548,21.616009,111.004,19.634552,1.931,1.981457,,,0,,,108270180851399572,1237666339726492858,16813160,,0.028917,0.196001,0.438908,21.022566,0.028917,73.4379,0.599,5.171,2.1532,0.2455,0.245427
10006,329.091893,-1.495968,329.09190471735,-1.49600498882,0.0020785,5.521E-4,30.76,2679761934290787456,329.09190471735,1.164,-1.49600498882,1.8084,,,,,,,,,129,2.3407,163.83,1.768,1.422,3,,,9,,false,163.746,1.13656,20.151941,36.8199,10.4622,21.423336,284.288,18.6135,1.961,2.809835,,,0,,,106203290918625175,1237679998229087189,5597434,,0.008024,0.308518,0.045918,20.151941,0.008024,163.746,0.508,1.164,1.8084,0.8383,0.139677
10031,22.101032999999997,-48.307279,22.10109932004,-48.30729311852,0.0020582,0.0014924,162.39,4930495535230868736,22.10109932004,1.5528,-48.30729311852,2.013,,,,,,,,,89,0.2083,86.05,0.0,0.0,3,,,10,,false,66.8369,1.42915,21.124826,18.0041,0.55653,22.200115,108.876,19.655567,1.898,2.544548,,,0,,,,,,,0.023379,0.033677,0.188076,21.124826,0.023379,66.8369,0.485,1.5528,2.013,-0.1853,0.166738
10041,12.772171,-47.645179,12.77239926651,-47.64520071548,0.0080287,0.0047379,156.8,4981053072740239488,12.77221513565,0.2719,-47.64518486901,0.3616,12.1929,0.4813,25.3314,28.139,-27.912,0.335,3.565,0.477,528,2.0384,673.89,1.755,2.881,95,0.9577,0.0856,30,1.063,false,172.106,0.615621,20.097876,28.4845,3.88588,21.702023,300.192,18.554398,1.91,3.147625,,,0,,,,,503966473,,0.004762,0.148143,0.026145,20.072285,0.004688,176.211,0.407,5.382,7.612,-0.3713,0.559128
10044,59.449042999999996,-50.630285,59.44776417371,-50.63046183908,0.0041604,0.003444,162.03,4828842107534832256,59.44925639163,0.18,-50.63023678558,0.1654,24.5815,0.179,137.3438,218.91,212.972,0.215,50.639,0.253,299,2.166,498.52,1.106,6.958,95,1.072,0.0457,25,1.09,true,692.901,1.54905,18.58569,31.8472,5.73152,21.580864,1261.57,16.995615,1.867,4.585249,,,0,,,,,502473662,,0.003672,0.195419,0.011348,18.560099,0.003635,709.426,0.165,3.5185,4.0976,-0.1109,2.988856
10091,49.882638,-46.797765999999996,49.88256186067,-46.7976845236,0.0116805,0.0073335,169.72,4750154011704539392,49.88271006609,0.373,-46.79778213601,0.4555,10.0887,0.4582,22.0187,31.678,22.828,0.473,-21.963,0.731,339,3.4582,491.6,2.601,4.839,95,0.9049,0.119,25,1.136,false,175.587,0.838476,20.076138,45.1005,12.7033,21.203089,289.65,18.59321,1.906,2.609879,,,0,,,,,504383836,,0.005871,0.305829,0.023799,20.056592,0.00579,178.776,0.484,7.511,11.5672,-0.1671,0.348201
10114,52.957074999999996,-26.920278,52.95713985977,-26.92028962272,0.0021436,0.0018342,159.73,5060616036228390784,52.95713985977,1.8741,-26.92028962272,2.1088,,,,,,,,,90,4.0272,148.1,7.089,3.449,3,,,10,,false,67.3165,1.29325,21.117064,10.0084,2.70148,22.837635,124.475,19.51019,1.998,3.327446,,,0,,,75690529570455961,,,,0.02104,0.293077,0.14789,21.117064,0.02104,67.3165,0.469,1.8741,2.1088,-0.1012,0.212356
10119,358.121658,1.154109,358.12179772255,1.15403590543,0.0149319,0.007952,69.46,2643246087982353024,358.12166722227,0.733,1.15407927084,0.493,7.8174,0.7935,9.8516,30.936,-29.357,0.88,9.757,0.579,347,2.1493,443.77,1.788,1.184,95,1.2259,0.1567,16,1.082,false,127.336,0.800405,20.424986,36.239,6.87433,21.440601,230.391,18.84173,2.094,2.598871,,,0,,,109383581217095384,1237657192514978637,16548036,,0.00736,0.205977,0.03579,20.405626,0.007248,129.627,0.673,14.2585,9.1045,0.4042,0.567583
